Id,EventDate,Email,FirstName,LastName,Gate,Company,Task,StartTime,EndTime,ToBeProcessed,ProcessedDateTime,ProcessTask,ExcelUpload,DinerVoucher,ParkingTicket,created_by,created_at,modified_by,modified_at,PassNumber,ClothingSize,evenement_id,Location,ticketNumber,ticketCode,ticketId,TixngoStatus,TixngoErrorMessage,XScontrolStatus,XScontrolErrorMessage,ToBeProcessedXSControl,vak,rij,stoel
346,2025-03-16,bas.van_den_berg@email.nl,Bas,Van den Berg,L,9,Catering,18:00,22:00,0,2025-03-16 18:38:00,Assign,3,1,1,7,2025-03-16 10:30:00,10,2025-03-16 13:13:00,P95892,XS,1,Westtribune,TKT-AJX001-1345,BC857678011,05E6F739,Delivered,,OK,,0,138,16,15
347,2025-03-16,jeroen.meijer@email.nl,Jeroen,Meijer,L,8,Catering,18:00,22:00,0,2025-03-16 17:40:00,Validate,4,1,0,8,2025-03-16 08:55:00,9,2025-03-16 10:07:00,P59112,S,1,VIP,TKT-AJX001-1346,BC943933854,3908ABAD,Delivered,,Pending,Kaart niet herkend,1,135,11,15
348,2025-03-16,eva.smit@email.nl,Eva,Smit,L,9,Catering,18:00,22:00,1,2025-03-16 18:15:00,Send,5,0,0,3,2025-03-16 08:24:00,10,2025-03-16 12:41:00,P89036,XL,1,VIP,TKT-AJX001-1347,BC836332204,F0B6ED52,Error,,OK,,0,125,18,25
349,2025-03-16,tim.de_vries@email.nl,Tim,De Vries,H,5,Steward,18:00,22:00,0,2025-03-16 17:13:00,Validate,1,1,0,3,2025-03-16 07:50:00,2,2025-03-16 13:53:00,P60579,M,1,Zuidtribune,TKT-AJX001-1348,BC216649547,4404D03A,Delivered,,Pending,Kaart niet herkend,0,121,12,34
350,2025-03-16,sander.visser@email.nl,Sander,Visser,B,3,Schoonmaak,18:00,22:00,1,2025-03-16 18:01:00,Send,4,0,0,4,2025-03-16 08:19:00,7,2025-03-16 13:29:00,P97135,L,1,Zuidtribune,TKT-AJX001-1349,BC450868832,81178423,Opened,,Pending,,1,126,9,13
351,2025-07-12,sander.visser@email.nl,Sander,Visser,J,4,Schoonmaak,19:00,23:30,1,2025-07-12 19:56:00,Archive,4,1,0,2,2025-07-12 08:13:00,8,2025-07-12 11:28:00,P48987,L,2,VIP,TKT-CLD001-1000,BC578600641,6B49790D,Delivered,,OK,,1,102,15,25
352,2025-07-12,sophie.hendriks@email.nl,Sophie,Hendriks,A,4,Beveiliging,19:00,23:30,1,2025-07-12 19:52:00,Assign,1,0,1,7,2025-07-12 10:15:00,9,2025-07-12 10:31:00,P58330,XS,2,Noordtribune,TKT-CLD001-1001,BC710545999,FD8AD6AB,Opened,,OK,,0,103,15,2
353,2025-07-12,daan.mulder@email.nl,Daan,Mulder,G,6,Coördinator,19:00,23:30,1,2025-07-12 19:49:00,Validate,4,0,0,5,2025-07-12 07:29:00,3,2025-07-12 11:23:00,P97856,XXL,2,Westtribune,TKT-CLD001-1002,BC845698359,A8B2C46D,Error,,OK,,0,121,23,29
354,2025-07-12,lars.de_vries@email.nl,Lars,De Vries,C,1,Schoonmaak,19:00,23:30,0,2025-07-12 18:22:00,Assign,1,1,0,2,2025-07-12 09:51:00,1,2025-07-12 12:53:00,P45815,S,2,Westtribune,TKT-CLD001-1003,BC980926449,5626415E,Opened,,Pending,Kaart niet herkend,0,108,15,4
355,2025-07-12,jeroen.mulder@email.nl,Jeroen,Mulder,B,7,Coördinator,19:00,23:30,1,2025-07-12 18:56:00,Send,5,0,0,7,2025-07-12 10:16:00,4,2025-07-12 13:57:00,P42728,M,2,Zuidtribune,TKT-CLD001-1004,BC811396844,3A2F52B8,Delivered,Timeout bij verzenden,Error,Kaart niet herkend,0,122,11,13
356,2025-07-12,daan.van_den_berg@email.nl,Daan,Van den Berg,K,3,Coördinator,19:00,23:30,0,2025-07-12 18:05:00,Archive,5,0,1,6,2025-07-12 09:23:00,4,2025-07-12 12:39:00,P37147,XL,2,Westtribune,TKT-CLD001-1005,BC203726898,32673260,Error,,OK,,1,125,6,1
357,2025-07-12,rick.mulder@email.nl,Rick,Mulder,H,4,Steward,19:00,23:30,1,2025-07-12 19:23:00,Assign,1,0,0,7,2025-07-12 08:17:00,10,2025-07-12 12:07:00,P23344,XXL,2,VIP,TKT-CLD001-1006,BC439560357,5CE848D3,Delivered,,OK,,1,100,22,9
358,2025-07-12,niels.visser@email.nl,Niels,Visser,F,8,Steward,19:00,23:30,1,2025-07-12 18:02:00,Archive,4,0,0,4,2025-07-12 07:05:00,10,2025-07-12 13:14:00,P26260,M,2,Zuidtribune,TKT-CLD001-1007,BC782205574,87E1EAEB,Error,,Pending,Kaart niet herkend,0,124,12,32
359,2025-07-12,julia.van_den_berg@email.nl,Julia,Van den Berg,A,4,Coördinator,19:00,23:30,1,,Assign,2,1,1,1,2025-07-12 09:13:00,7,2025-07-12 12:45:00,P47808,XS,2,Zuidtribune,TKT-CLD001-1008,BC262855048,38CE86A1,Opened,,OK,,0,112,26,15
360,2025-07-12,rick.van_dijk@email.nl,Rick,Van Dijk,A,2,Medisch,19:00,23:30,0,2025-07-12 18:24:00,Send,2,0,0,2,2025-07-12 07:44:00,10,2025-07-12 12:20:00,P36787,S,2,VIP,TKT-CLD001-1009,BC445355094,5CF200A0,Sent,,Error,,0,105,8,28
361,2025-07-12,sophie.meijer@email.nl,Sophie,Meijer,H,4,Catering,19:00,23:30,1,,Send,3,1,1,3,2025-07-12 09:00:00,8,2025-07-12 11:48:00,P76229,XL,2,Persbox,TKT-CLD001-1010,BC367328888,245E3111,Error,,Error,Kaart niet herkend,1,109,14,6
362,2025-07-12,julia.meijer@email.nl,Julia,Meijer,C,5,Medisch,19:00,23:30,1,2025-07-12 18:39:00,Archive,3,1,1,2,2025-07-12 08:25:00,3,2025-07-12 13:03:00,P71506,S,2,Zuidtribune,TKT-CLD001-1011,BC676811619,5BA8C497,Delivered,Timeout bij verzenden,Pending,,1,104,16,26
363,2025-07-12,eva.smit@email.nl,Eva,Smit,E,10,Steward,19:00,23:30,1,2025-07-12 19:53:00,Send,1,1,0,4,2025-07-12 10:15:00,7,2025-07-12 11:05:00,P55688,XL,2,Persbox,TKT-CLD001-1012,BC896924722,14BA83AE,Error,,Error,,1,111,30,28
364,2025-07-12,anouk.van_den_berg@email.nl,Anouk,Van den Berg,F,1,Coördinator,19:00,23:30,0,2025-07-12 18:33:00,Archive,2,1,0,10,2025-07-12 09:28:00,3,2025-07-12 10:03:00,P25300,XS,2,Persbox,TKT-CLD001-1013,BC612953915,6AA233A6,Error,,Pending,,0,101,17,13
365,2025-07-12,eva.visser@email.nl,Eva,Visser,E,9,Schoonmaak,19:00,23:30,1,,Assign,4,0,0,10,2025-07-12 10:18:00,6,2025-07-12 13:28:00,P28705,M,2,Persbox,TKT-CLD001-1014,BC990936811,B9924BC6,Delivered,,Error,,0,113,6,32
366,2025-07-12,sander.jansen@email.nl,Sander,Jansen,I,7,Coördinator,19:00,23:30,1,2025-07-12 19:33:00,Archive,2,0,1,3,2025-07-12 10:00:00,3,2025-07-12 10:50:00,P73762,S,2,VIP,TKT-CLD001-1015,BC174991729,DA74AF7C,Sent,,OK,,0,124,24,12
367,2025-07-12,tim.peters@email.nl,Tim,Peters,J,2,Coördinator,19:00,23:30,0,2025-07-12 18:10:00,Assign,1,1,0,5,2025-07-12 07:16:00,6,2025-07-12 10:07:00,P86761,S,2,Westtribune,TKT-CLD001-1016,BC538937500,EB8B528D,Error,,OK,Kaart niet herkend,1,114,25,1
368,2025-07-12,lotte.jansen@email.nl,Lotte,Jansen,G,10,Schoonmaak,19:00,23:30,1,2025-07-12 19:59:00,Archive,4,1,1,6,2025-07-12 08:34:00,6,2025-07-12 11:20:00,P41404,M,2,Persbox,TKT-CLD001-1017,BC326632925,69F68617,Error,,OK,,1,116,26,7
369,2025-07-12,sander.de_vries@email.nl,Sander,De Vries,C,1,Schoonmaak,19:00,23:30,0,2025-07-12 19:51:00,Assign,2,1,1,10,2025-07-12 09:55:00,8,2025-07-12 12:11:00,P64149,XXL,2,Zuidtribune,TKT-CLD001-1018,BC849802793,42DEED80,Sent,,Error,Kaart niet herkend,1,112,28,3
370,2025-07-12,niels.mulder@email.nl,Niels,Mulder,G,10,Steward,19:00,23:30,1,2025-07-12 18:54:00,Archive,1,1,1,10,2025-07-12 07:49:00,3,2025-07-12 13:42:00,P78164,XL,2,Persbox,TKT-CLD001-1019,BC577070108,BC872834,Sent,,OK,,1,107,6,29
371,2025-07-12,emma.de_vries@email.nl,Emma,De Vries,D,3,Coördinator,19:00,23:30,0,,Send,4,0,0,6,2025-07-12 10:51:00,7,2025-07-12 13:16:00,P46747,S,2,Persbox,TKT-CLD001-1020,BC811506547,6DFC7A50,Opened,,Pending,,0,117,30,35
372,2025-07-12,noor.jansen@email.nl,Noor,Jansen,D,10,Schoonmaak,19:00,23:30,0,2025-07-12 19:22:00,Assign,4,1,1,4,2025-07-12 07:57:00,5,2025-07-12 10:29:00,P48138,XS,2,Noordtribune,TKT-CLD001-1021,BC954205066,87033057,Sent,,Pending,,0,122,19,24
373,2025-07-12,lars.dekker@email.nl,Lars,Dekker,A,5,Steward,19:00,23:30,0,2025-07-12 19:48:00,Archive,4,1,1,3,2025-07-12 09:13:00,10,2025-07-12 12:31:00,P39116,XS,2,Westtribune,TKT-CLD001-1022,BC436480931,DE535131,Sent,,Error,,1,112,27,15
374,2025-07-12,noor.mulder@email.nl,Noor,Mulder,C,1,Schoonmaak,19:00,23:30,1,2025-07-12 18:39:00,Send,3,1,0,8,2025-07-12 08:14:00,7,2025-07-12 10:15:00,P53665,S,2,Persbox,TKT-CLD001-1023,BC589394917,C694C96C,Delivered,,OK,,0,104,30,12
375,2025-07-12,noor.hendriks@email.nl,Noor,Hendriks,K,3,Steward,19:00,23:30,1,2025-07-12 18:43:00,Archive,4,1,1,7,2025-07-12 07:18:00,9,2025-07-12 13:06:00,P47098,M,2,Persbox,TKT-CLD001-1024,BC520700491,25E4F63C,Delivered,,Pending,,0,109,11,38
376,2025-07-12,lotte.dekker@email.nl,Lotte,Dekker,C,10,Beveiliging,19:00,23:30,1,2025-07-12 19:29:00,Archive,3,0,0,4,2025-07-12 10:25:00,4,2025-07-12 13:08:00,P95359,XS,2,Oosttribune,TKT-CLD001-1025,BC861913813,0185E1CC,Sent,,OK,,1,109,22,11
377,2025-07-12,lotte.jansen@email.nl,Lotte,Jansen,A,2,Schoonmaak,19:00,23:30,1,,Archive,2,1,0,1,2025-07-12 07:30:00,4,2025-07-12 11:41:00,P74045,M,2,Persbox,TKT-CLD001-1026,BC481805252,81C67F45,Delivered,,Error,,0,115,25,30
378,2025-07-12,rick.peters@email.nl,Rick,Peters,A,2,Steward,19:00,23:30,0,2025-07-12 18:15:00,Archive,5,0,0,10,2025-07-12 09:26:00,10,2025-07-12 12:02:00,P45877,XXL,2,Persbox,TKT-CLD001-1027,BC778962940,466FAA9C,Sent,,OK,,1,120,10,37
379,2025-07-12,lars.jansen@email.nl,Lars,Jansen,I,3,Medisch,19:00,23:30,0,2025-07-12 18:50:00,Archive,1,0,0,2,2025-07-12 07:46:00,10,2025-07-12 12:57:00,P33584,XS,2,VIP,TKT-CLD001-1028,BC449211955,AB9622A8,Error,,OK,Kaart niet herkend,0,102,21,11
380,2025-07-12,daan.van_dijk@email.nl,Daan,Van Dijk,B,2,Schoonmaak,19:00,23:30,1,2025-07-12 18:46:00,Validate,4,0,0,5,2025-07-12 07:11:00,9,2025-07-12 13:51:00,P48456,XXL,2,VIP,TKT-CLD001-1029,BC375694467,797811D1,Error,,Error,,1,127,20,35
381,2025-07-12,jeroen.van_den_berg@email.nl,Jeroen,Van den Berg,A,4,Steward,19:00,23:30,0,2025-07-12 18:18:00,Assign,2,0,0,10,2025-07-12 08:31:00,5,2025-07-12 10:32:00,P91567,L,2,Noordtribune,TKT-CLD001-1030,BC838659551,C0DE0F9D,Opened,,Pending,,1,103,15,6
382,2025-07-12,bas.mulder@email.nl,Bas,Mulder,D,2,Coördinator,19:00,23:30,1,,Validate,3,0,1,3,2025-07-12 08:20:00,7,2025-07-12 11:37:00,P13396,XL,2,Zuidtribune,TKT-CLD001-1031,BC556708953,18269E62,Sent,,Pending,,1,122,3,22
383,2025-07-12,daan.bakker@email.nl,Daan,Bakker,D,5,Steward,19:00,23:30,0,,Archive,2,1,0,2,2025-07-12 07:44:00,9,2025-07-12 13:06:00,P50180,XL,2,Westtribune,TKT-CLD001-1032,BC458111525,895BF42D,Sent,,Pending,,1,124,18,18
384,2025-07-12,emma.de_jong@email.nl,Emma,De Jong,G,3,Catering,19:00,23:30,1,2025-07-12 19:01:00,Validate,3,0,0,3,2025-07-12 07:36:00,7,2025-07-12 12:25:00,P45044,XS,2,Persbox,TKT-CLD001-1033,BC283338643,0183DCD4,Opened,,OK,,1,110,23,30
385,2025-07-12,sophie.de_vries@email.nl,Sophie,De Vries,E,5,Medisch,19:00,23:30,0,2025-07-12 18:39:00,Send,3,1,1,2,2025-07-12 09:42:00,2,2025-07-12 10:19:00,P41462,XS,2,Zuidtribune,TKT-CLD001-1034,BC480106125,93DBED86,Sent,Timeout bij verzenden,Error,,1,125,26,1
386,2025-07-12,eva.mulder@email.nl,Eva,Mulder,H,8,Schoonmaak,19:00,23:30,0,2025-07-12 18:51:00,Send,5,0,0,7,2025-07-12 09:59:00,9,2025-07-12 13:11:00,P55227,S,2,Persbox,TKT-CLD001-1035,BC646193521,DCF08D59,Sent,,OK,,0,129,6,5
387,2025-07-12,fleur.dekker@email.nl,Fleur,Dekker,A,7,Medisch,19:00,23:30,1,2025-07-12 18:21:00,Assign,1,1,0,9,2025-07-12 10:37:00,2,2025-07-12 11:14:00,P49213,L,2,Oosttribune,TKT-CLD001-1036,BC243149972,FBB78ED8,Opened,,Pending,,1,116,7,20
388,2025-07-12,jeroen.dekker@email.nl,Jeroen,Dekker,J,8,Steward,19:00,23:30,1,2025-07-12 18:00:00,Archive,3,1,1,2,2025-07-12 07:01:00,6,2025-07-12 13:47:00,P34400,L,2,Oosttribune,TKT-CLD001-1037,BC138041733,8B231CBD,Sent,,Error,,0,129,14,8
389,2025-07-12,noor.de_jong@email.nl,Noor,De Jong,D,8,Medisch,19:00,23:30,1,2025-07-12 18:38:00,Assign,4,0,1,2,2025-07-12 08:52:00,8,2025-07-12 10:41:00,P28333,M,2,Persbox,TKT-CLD001-1038,BC267106867,052844AC,Error,Timeout bij verzenden,Pending,,0,124,10,3
390,2025-07-12,lars.smit@email.nl,Lars,Smit,A,3,Coördinator,19:00,23:30,0,2025-07-12 19:01:00,Assign,1,1,1,9,2025-07-12 09:06:00,3,2025-07-12 11:23:00,P62412,XL,2,Persbox,TKT-CLD001-1039,BC552105185,A6B298F1,Error,,OK,,0,123,5,23
391,2025-07-12,jeroen.de_jong@email.nl,Jeroen,De Jong,K,6,Medisch,19:00,23:30,0,,Archive,4,1,1,8,2025-07-12 07:21:00,7,2025-07-12 11:03:00,P90951,S,2,Persbox,TKT-CLD001-1040,BC923973312,589248C9,Delivered,,OK,,0,121,22,28
392,2025-07-12,tim.de_vries@email.nl,Tim,De Vries,L,9,Schoonmaak,19:00,23:30,0,2025-07-12 18:24:00,Validate,2,0,0,7,2025-07-12 07:09:00,5,2025-07-12 10:49:00,P29163,L,2,Noordtribune,TKT-CLD001-1041,BC858556609,468AF11A,Delivered,Timeout bij verzenden,OK,,1,125,23,15
393,2025-07-12,anouk.bakker@email.nl,Anouk,Bakker,G,1,Catering,19:00,23:30,0,,Assign,3,1,1,7,2025-07-12 08:03:00,6,2025-07-12 13:49:00,P16233,S,2,Noordtribune,TKT-CLD001-1042,BC557495466,7FA9D357,Sent,Timeout bij verzenden,Pending,,1,115,16,18
394,2025-07-12,emma.smit@email.nl,Emma,Smit,F,6,Catering,19:00,23:30,0,2025-07-12 18:12:00,Send,5,0,1,6,2025-07-12 10:09:00,6,2025-07-12 13:10:00,P87189,XL,2,VIP,TKT-CLD001-1043,BC298470441,4A0A2F0D,Opened,,Error,,1,108,3,7
395,2025-07-12,lars.mulder@email.nl,Lars,Mulder,J,4,Beveiliging,19:00,23:30,1,,Send,1,1,1,8,2025-07-12 10:14:00,4,2025-07-12 12:16:00,P30142,XS,2,Zuidtribune,TKT-CLD001-1044,BC897347186,E4397B4D,Delivered,,Pending,,1,119,29,24
396,2025-07-12,joost.mulder@email.nl,Joost,Mulder,B,8,Medisch,19:00,23:30,0,2025-07-12 18:21:00,Assign,2,1,0,10,2025-07-12 07:15:00,4,2025-07-12 13:09:00,P62100,L,2,Persbox,TKT-CLD001-1045,BC870222796,AABB0602,Sent,,Pending,,1,103,13,39
397,2025-07-12,bas.van_den_berg@email.nl,Bas,Van den Berg,D,10,Coördinator,19:00,23:30,0,,Archive,5,1,1,4,2025-07-12 08:15:00,5,2025-07-12 12:21:00,P25611,S,2,Zuidtribune,TKT-CLD001-1046,BC297639735,93916FF5,Sent,,Error,Kaart niet herkend,0,100,29,18
398,2025-07-12,lars.peters@email.nl,Lars,Peters,D,4,Schoonmaak,19:00,23:30,0,2025-07-12 18:00:00,Assign,5,1,1,2,2025-07-12 10:00:00,9,2025-07-12 11:07:00,P27512,L,2,VIP,TKT-CLD001-1047,BC948923178,847BA241,Opened,,OK,,0,101,27,23
399,2025-07-12,anouk.hendriks@email.nl,Anouk,Hendriks,A,9,Coördinator,19:00,23:30,0,,Archive,3,0,1,4,2025-07-12 08:23:00,5,2025-07-12 10:52:00,P86239,XXL,2,Westtribune,TKT-CLD001-1048,BC400314642,33293549,Delivered,,Pending,,1,105,5,31
400,2025-07-12,daan.de_vries@email.nl,Daan,De Vries,C,4,Schoonmaak,19:00,23:30,1,,Validate,3,0,1,3,2025-07-12 10:46:00,3,2025-07-12 13:29:00,P61668,XXL,2,VIP,TKT-CLD001-1049,BC294898680,FFC9FF2C,Delivered,Timeout bij verzenden,OK,,1,114,30,26
401,2025-07-12,emma.hendriks@email.nl,Emma,Hendriks,A,10,Steward,19:00,23:30,1,2025-07-12 18:49:00,Send,1,0,0,3,2025-07-12 08:03:00,2,2025-07-12 11:08:00,P28695,XXL,2,VIP,TKT-CLD001-1050,BC665624165,5926EB94,Sent,,OK,,0,104,18,22
402,2025-07-12,daan.van_den_berg@email.nl,Daan,Van den Berg,H,3,Catering,19:00,23:30,1,2025-07-12 19:01:00,Validate,2,0,1,9,2025-07-12 07:31:00,1,2025-07-12 13:31:00,P15836,XS,2,VIP,TKT-CLD001-1051,BC249497180,455CE445,Opened,,Error,,0,115,1,15
403,2025-07-12,eva.smit@email.nl,Eva,Smit,D,7,Coördinator,19:00,23:30,0,2025-07-12 19:02:00,Validate,1,0,0,5,2025-07-12 08:31:00,2,2025-07-12 12:37:00,P53741,XS,2,Oosttribune,TKT-CLD001-1052,BC258244325,98F05E63,Sent,,Pending,,1,111,17,22
404,2025-07-12,sophie.mulder@email.nl,Sophie,Mulder,K,5,Schoonmaak,19:00,23:30,1,2025-07-12 18:44:00,Send,3,1,1,5,2025-07-12 10:27:00,2,2025-07-12 13:21:00,P10285,S,2,Persbox,TKT-CLD001-1053,BC556602863,543C6149,Delivered,,Error,,1,104,27,5
405,2025-07-12,emma.meijer@email.nl,Emma,Meijer,B,6,Beveiliging,19:00,23:30,0,,Archive,3,1,1,7,2025-07-12 09:03:00,7,2025-07-12 12:34:00,P93440,M,2,Zuidtribune,TKT-CLD001-1054,BC558974328,2F67A508,Delivered,,Pending,,1,123,18,35
406,2025-07-12,anouk.smit@email.nl,Anouk,Smit,I,10,Coördinator,19:00,23:30,0,2025-07-12 19:29:00,Send,2,1,0,4,2025-07-12 10:37:00,1,2025-07-12 11:32:00,P83187,L,2,Zuidtribune,TKT-CLD001-1055,BC189783843,B348B67F,Sent,Timeout bij verzenden,Error,,0,118,10,30
407,2025-07-12,lars.dekker@email.nl,Lars,Dekker,D,4,Beveiliging,19:00,23:30,0,2025-07-12 19:35:00,Validate,1,0,1,1,2025-07-12 09:58:00,7,2025-07-12 11:35:00,P17088,XXL,2,Noordtribune,TKT-CLD001-1056,BC692169029,45E09D68,Sent,,Pending,,0,129,5,24
408,2025-07-12,lars.jansen@email.nl,Lars,Jansen,G,3,Beveiliging,19:00,23:30,1,,Validate,5,1,1,7,2025-07-12 10:04:00,6,2025-07-12 11:53:00,P94521,XXL,2,Noordtribune,TKT-CLD001-1057,BC363115935,95CCA143,Opened,,OK,,0,102,20,12
409,2025-07-12,jeroen.visser@email.nl,Jeroen,Visser,K,8,Schoonmaak,19:00,23:30,1,2025-07-12 19:57:00,Assign,2,1,0,5,2025-07-12 07:23:00,9,2025-07-12 11:36:00,P26401,XXL,2,Zuidtribune,TKT-CLD001-1058,BC111668973,C3A509CD,Error,,OK,,0,112,27,30
410,2025-07-12,noor.bakker@email.nl,Noor,Bakker,G,3,Steward,19:00,23:30,1,2025-07-12 19:22:00,Archive,2,1,0,2,2025-07-12 07:19:00,6,2025-07-12 12:34:00,P53970,XS,2,Zuidtribune,TKT-CLD001-1059,BC800831233,A16CA8DC,Opened,,OK,Kaart niet herkend,0,120,25,20
411,2025-07-12,tim.van_dijk@email.nl,Tim,Van Dijk,D,5,Steward,19:00,23:30,0,2025-07-12 19:12:00,Archive,1,0,1,2,2025-07-12 08:19:00,1,2025-07-12 11:31:00,P47015,L,2,VIP,TKT-CLD001-1060,BC316601552,DCB33B92,Delivered,,Error,,0,120,23,7
412,2025-07-12,niels.smit@email.nl,Niels,Smit,C,1,Schoonmaak,19:00,23:30,1,,Archive,5,0,1,3,2025-07-12 07:38:00,8,2025-07-12 10:20:00,P92044,XS,2,Persbox,TKT-CLD001-1061,BC896127318,40203D7F,Delivered,,Pending,,0,116,17,34
413,2025-07-12,jeroen.bos@email.nl,Jeroen,Bos,F,5,Catering,19:00,23:30,1,2025-07-12 18:05:00,Archive,2,0,0,3,2025-07-12 09:25:00,8,2025-07-12 10:24:00,P11958,S,2,Oosttribune,TKT-CLD001-1062,BC466591875,76CDA031,Sent,,Error,,1,114,6,5
414,2025-07-12,bas.meijer@email.nl,Bas,Meijer,C,8,Catering,19:00,23:30,1,,Assign,4,0,0,10,2025-07-12 09:04:00,1,2025-07-12 11:33:00,P47568,L,2,Westtribune,TKT-CLD001-1063,BC490120758,E1E9BFBC,Delivered,,Pending,,1,111,12,6
415,2025-07-12,eva.van_dijk@email.nl,Eva,Van Dijk,K,1,Schoonmaak,19:00,23:30,0,2025-07-12 19:34:00,Validate,5,0,0,2,2025-07-12 08:14:00,7,2025-07-12 10:40:00,P84728,L,2,Noordtribune,TKT-CLD001-1064,BC583282903,9FCAF6D3,Delivered,,Error,,1,108,15,30
416,2025-07-12,lisa.dekker@email.nl,Lisa,Dekker,L,2,Medisch,19:00,23:30,1,,Validate,4,1,0,6,2025-07-12 08:27:00,10,2025-07-12 12:04:00,P37870,XXL,2,Persbox,TKT-CLD001-1065,BC599132107,B9963CAF,Error,,Error,Kaart niet herkend,0,103,16,10
417,2025-07-12,tim.bakker@email.nl,Tim,Bakker,G,1,Catering,19:00,23:30,1,2025-07-12 19:00:00,Validate,1,0,0,7,2025-07-12 08:09:00,5,2025-07-12 12:42:00,P33082,XS,2,Zuidtribune,TKT-CLD001-1066,BC710107160,93DC6C69,Sent,,OK,,1,101,28,27
418,2025-07-12,jeroen.van_den_berg@email.nl,Jeroen,Van den Berg,A,2,Medisch,19:00,23:30,1,,Assign,2,0,1,7,2025-07-12 09:03:00,8,2025-07-12 12:17:00,P31061,XXL,2,Westtribune,TKT-CLD001-1067,BC819025194,D5C4F63E,Opened,,Pending,,0,128,18,39
419,2025-07-12,tim.jansen@email.nl,Tim,Jansen,C,6,Coördinator,19:00,23:30,1,2025-07-12 18:01:00,Validate,4,0,1,6,2025-07-12 07:29:00,7,2025-07-12 11:07:00,P78248,XXL,2,Noordtribune,TKT-CLD001-1068,BC876018644,49AC4EB1,Error,,OK,,0,121,2,14
420,2025-07-12,tim.smit@email.nl,Tim,Smit,J,7,Beveiliging,19:00,23:30,1,2025-07-12 18:26:00,Validate,5,0,1,6,2025-07-12 07:04:00,5,2025-07-12 13:49:00,P50234,XL,2,Noordtribune,TKT-CLD001-1069,BC847803291,DCFD3441,Error,,Error,,1,117,12,35
421,2025-07-12,eva.van_dijk@email.nl,Eva,Van Dijk,C,8,Medisch,19:00,23:30,1,,Validate,5,0,1,7,2025-07-12 08:12:00,7,2025-07-12 12:42:00,P47125,XXL,2,VIP,TKT-CLD001-1070,BC921499620,7981449A,Sent,,OK,Kaart niet herkend,0,110,20,27
422,2025-07-12,emma.de_vries@email.nl,Emma,De Vries,I,2,Coördinator,19:00,23:30,1,2025-07-12 19:04:00,Send,3,1,0,4,2025-07-12 10:18:00,8,2025-07-12 12:21:00,P59948,XS,2,Zuidtribune,TKT-CLD001-1071,BC905245890,F9DEF9B6,Error,,Error,,1,124,14,26
423,2025-07-12,sander.bakker@email.nl,Sander,Bakker,E,5,Catering,19:00,23:30,1,2025-07-12 19:26:00,Validate,1,1,0,1,2025-07-12 07:06:00,3,2025-07-12 13:22:00,P59074,XL,2,Persbox,TKT-CLD001-1072,BC939876620,0C305275,Opened,,Pending,,0,107,18,26
424,2025-07-12,tim.meijer@email.nl,Tim,Meijer,J,7,Beveiliging,19:00,23:30,1,2025-07-12 19:33:00,Validate,4,1,0,7,2025-07-12 07:59:00,2,2025-07-12 13:01:00,P26558,XL,2,Noordtribune,TKT-CLD001-1073,BC791956127,A27F416D,Error,,Pending,,0,112,11,14
425,2025-07-12,daan.jansen@email.nl,Daan,Jansen,J,3,Steward,19:00,23:30,0,,Archive,1,0,1,6,2025-07-12 07:47:00,4,2025-07-12 12:47:00,P39065,M,2,Zuidtribune,TKT-CLD001-1074,BC127530985,12AFE339,Delivered,,Error,,0,113,9,6
426,2025-07-12,lars.mulder@email.nl,Lars,Mulder,B,2,Medisch,19:00,23:30,0,2025-07-12 18:13:00,Validate,3,1,0,2,2025-07-12 07:19:00,8,2025-07-12 13:36:00,P57369,S,2,Westtribune,TKT-CLD001-1075,BC124847271,AD7B04D2,Sent,,OK,,1,120,21,5
427,2025-07-12,tim.mulder@email.nl,Tim,Mulder,K,8,Beveiliging,19:00,23:30,0,2025-07-12 18:38:00,Send,2,0,0,6,2025-07-12 08:28:00,8,2025-07-12 12:37:00,P88642,XL,2,Noordtribune,TKT-CLD001-1076,BC550871833,6505B1D7,Delivered,,Error,,0,112,20,2
428,2025-07-12,lisa.de_jong@email.nl,Lisa,De Jong,D,6,Steward,19:00,23:30,0,2025-07-12 18:03:00,Assign,2,0,0,3,2025-07-12 08:08:00,5,2025-07-12 12:03:00,P36114,XS,2,Oosttribune,TKT-CLD001-1077,BC656192815,753926EE,Opened,,Error,,1,116,30,13
429,2025-07-12,bas.visser@email.nl,Bas,Visser,L,5,Medisch,19:00,23:30,0,2025-07-12 19:14:00,Assign,2,0,1,7,2025-07-12 10:46:00,8,2025-07-12 11:48:00,P88162,XXL,2,Oosttribune,TKT-CLD001-1078,BC312468211,683F5A98,Opened,,Pending,,0,121,19,23
430,2025-07-12,fleur.mulder@email.nl,Fleur,Mulder,A,9,Catering,19:00,23:30,1,2025-07-12 18:37:00,Assign,4,0,0,3,2025-07-12 10:27:00,6,2025-07-12 11:49:00,P34368,M,2,Zuidtribune,TKT-CLD001-1079,BC979761446,D572E04F,Sent,,Error,,1,102,4,1
431,2025-07-12,niels.hendriks@email.nl,Niels,Hendriks,H,10,Catering,19:00,23:30,0,2025-07-12 19:11:00,Send,4,1,0,9,2025-07-12 07:55:00,2,2025-07-12 12:23:00,P46444,XXL,2,VIP,TKT-CLD001-1080,BC111704885,CA701CD7,Sent,,Pending,,1,122,11,21
